Salinity (psu),Temperature (°C),Initial Polyps,End Polyps,Net Increase,Ammonia Nitrogen (mg/L),Oxygen Consumption,pH,Phosphate (mg/L),Nitrate (mg/L),Turbidity (NTU),Dissolved Oxygen (mg/L),Chlorophyll-a concentration (mg/m³),Biological Oxygen Demand (BOD) (mg/L),Sea Surface Temperature (SST) (°C),Total Suspended Solids (TSS) (mg/L),Water Current Speed (m/s)
36,22,8.31521002250246,28.28893034970706,24.97195096725256,0.01804344403533372,1.930239380887481,7.859324005597591,0.11435762227398201,0.3939931886519582,9.261455561753227,7.572051920739065,0.8043700862118881,4.767841950251493,31.539024905322787,55.82432162886929,0.3133884120847251
39,29,5.009399417624553,36.881223989716574,14.336058784344605,0.010268600185546064,2.173205470424137,8.287307752375652,0.06080774936663883,0.14419345118722596,4.437086658348614,6.860494396591118,2.2297125599293564,3.7250225207474994,26.49109158822803,70.64327311873126,0.3135976791091171
31,29,5.891862921536649,34.54080247416079,5.7073291779007285,0.045140573841742755,1.3465495422551506,8.319613914408375,0.09362444483643173,0.444841629380592,6.345760754937287,8.883908766356587,2.090124813986771,3.5824164513785095,25.72624597202746,62.99942546826645,0.028501978403216353
26,23,5.145356901719769,17.584408182676015,12.703063055368835,0.050818947641700855,0.9886827759957046,7.90330121313159,0.14719508452598057,0.43567693714861544,2.163816666897583,7.7141256429202585,1.0225211529841192,3.8464309104201164,27.403870796600124,61.865253395532484,0.15242646818369485
21,19,5.834425589274355,18.143157329026007,19.341616715833517,0.05052757242070631,2.8904174393362396,8.31030699118624,0.053755232006004565,0.3611970926166871,6.175000882988615,5.040294647972926,0.6127248327457866,4.672445355042246,30.221454836445915,15.911275209185556,0.2127062692321119
22,29,5.906596399627526,13.76069427377157,14.723288325438679,0.013815834920647842,2.897015852569177,8.326708386609939,0.08160047228663939,0.300909945838155,7.095536084885042,6.924075119201847,0.3969610144084035,1.9940548368860433,29.382541037392922,32.41691489544326,0.2796294079509972
36,22,6.938367973751971,20.108941771523696,23.84529951752386,0.03198306648429028,0.9393654672870635,8.129657167373109,0.08141098190893707,0.388595669252669,3.8744407946974233,6.657791740141918,2.2382142940579812,3.4529648231973535,27.910568075586983,61.46553608708875,0.1550710805570156
24,29,7.011635623432779,39.98631756157283,29.933439023038794,0.04494392627889323,1.4909127805589284,8.193707421733613,0.11334641192357726,0.10237128613475127,6.631497409642856,5.426855439975075,1.4062788867352063,2.601575417534609,31.753267729822813,11.648548649415254,0.1509957911501851
36,34,9.371312353051188,22.172535058451828,7.351698476569112,0.02516054299390686,2.921248060114065,8.029342392008695,0.06058003594241399,0.3369763021593838,7.177342176407884,8.69283534348876,1.0382367511166029,1.0474211728409757,30.144975068062013,32.55798296043817,0.4916774265626271
36,34,7.550548562494126,16.61465304067319,14.870222950468028,0.07108381198401276,0.11411838220095936,7.969074988505559,0.11285440308788611,0.43896245397169464,7.495088627054052,8.220045196326895,2.584293745838305,1.5012035856244368,25.433029970683055,30.626671548807707,0.03051276990324095
36,27,8.61702382806143,32.874486534266595,14.067549253783017,0.016097650262300384,1.2967669202995329,8.233189888170987,0.05950402406516195,0.24275995486990196,8.211226576176825,5.920343633680007,1.8214783280512137,2.2999675810543536,30.21242010697834,32.487049914475094,0.4946322529046644
21,34,5.520686789601437,26.27413010387968,10.525790916970623,0.044116910917043006,0.3913268940748085,8.317125089409485,0.059495364741833104,0.14331574259316673,4.490713943435332,6.023923035371989,1.6022067755500948,3.2599998847276628,25.16826989134101,58.20485496099884,0.0333984511284143
21,32,6.127193777318469,14.488043485808575,7.546674468168108,0.05839912402592065,1.5765581001315476,8.192446531773449,0.12281833571884822,0.26835089989728245,6.542215651455026,5.128072213277804,2.2557995784292855,4.5258991067850864,29.55226326182184,62.37643186172732,0.15128729961939608
24,29,8.514717204893383,21.42069043482597,3.8393792617104583,0.02832257700941377,0.17154286816741274,8.10695436638793,0.08241351738327964,0.39084177962340283,9.852632238116755,6.186869806316164,2.465191106682336,4.1644564728057585,26.473379854048613,91.80981949355301,0.2519085189349815
20,33,5.2640198023426406,22.4340914661803,26.839340882263556,0.053696851589826275,1.280005451032821,7.895354860106503,0.1477422947713748,0.14292048414826902,9.185153365321257,7.338488035653414,2.0896121507258867,3.2133346896910817,29.8750954632629,44.74279441235973,0.08021618807701934
20,25,7.432988311218765,32.61489101707656,13.755763535216893,0.06805696050996622,0.7400273168774718,7.832075227562891,0.0537352936435555,0.182419424085156,9.621323424786933,6.683373553546673,1.3760183239381227,1.2954816716298705,27.168456966534574,93.39210254288133,0.07607471763417467
38,34,7.99684482831467,10.620141066757133,15.913074518001368,0.02332358825665333,1.6465942511303484,8.067415074148048,0.09451066637179942,0.15902073873147998,5.089091188228571,8.877021854878723,1.1999664987493437,2.1436251615799145,31.111044155688955,68.67589104857532,0.13559322949786348
21,22,8.010728220262404,18.070589403949313,27.674377349625644,0.0742054414277404,2.988381582392029,7.829609738218452,0.06131359376740236,0.41877910223008996,8.295424847173294,5.224320677054683,2.3378283209908366,2.4668345915689756,27.358396856140224,92.13943563105002,0.48701851995104906
31,33,5.11466405634021,25.527889039465663,23.736133370446538,0.04874909728636506,2.4215547048675683,8.141600779144335,0.08513789667581087,0.12515704898099475,6.959183614082782,7.365720635596043,1.6019307658568296,3.4868687408153702,29.33787098783008,85.01248915120435,0.19625726084853642
25,23,6.610540021145928,18.0654022735853,5.6540353952811575,0.030946240301074242,2.552362065710822,8.029637514790663,0.14982224506090505,0.37463460084577316,2.6618806644979287,8.433237762028192,2.1427196277003913,1.2596944919193644,27.00149291757792,71.88241990669187,0.287337470751904
23,25,8.18245325524577,28.853021422569967,17.831759093016785,0.04016007927675896,1.9422684633413345,8.254313471809182,0.13888425117385317,0.24658276830127657,8.591843113256523,6.92296364963889,2.6821564883336007,3.1207742180018934,31.42055081599525,42.04953095670635,0.3551027871670067
30,29,5.7449986807462174,24.456024378238496,14.383063742547655,0.03185343186504716,0.2205235599895498,7.98338909810171,0.05483244088553969,0.402316497154121,7.416810210858917,5.011850882241587,2.7560828407364393,4.605858304578829,30.466971867197206,31.699940291669666,0.3736886994068631
36,32,8.477078241640266,20.85130764578742,24.32191003220536,0.060757781195332136,0.6997132605280179,8.15578962058046,0.10632558438256834,0.4857533675136151,3.5913388761221343,5.9712059993051,0.9053753537976605,3.8217307827896114,26.703120134412224,30.0152291960829,0.3471400735092239
25,26,8.729626044068372,38.47625880611537,22.278511333134578,0.06574104643905926,2.7826872136964593,8.12261011305306,0.11478223048244357,0.14581811983459292,2.6379084594356907,6.295075902671865,0.6448808557902909,4.188307226251025,31.641576987910618,95.69564537106531,0.1750948146639452
24,30,9.909845952230725,28.964784975593723,21.331360213510017,0.06830561746230628,1.1617280419933786,7.802827455313344,0.07095346239501257,0.2257540164269834,8.696177045186644,8.86397797822985,0.8577333449768297,3.726702593436294,27.500103127033597,96.27164588164223,0.0647466354044706
39,32,6.049209974282047,13.898241168038236,11.535255393437113,0.07900377747100189,0.40054650679430714,7.843433638958586,0.06451055733964503,0.42405017108754284,2.6312146359296085,8.647093127354797,2.278978134552958,1.826356448690369,29.563054633670312,75.2348236171878,0.14804107291327334
21,27,9.125653338330576,26.802750923301865,24.538984451179125,0.06538990047476785,2.136975561011986,7.974220927491612,0.14043811346655233,0.2064633544204706,2.730830922931493,8.796682020430522,1.1731683045338646,1.4419352802640746,30.199972617800775,89.54163856688295,0.11304466111705824
25,33,7.6014828845932705,33.42195559602703,3.466956276656114,0.05209688494819944,0.9684273994093384,8.32934104861246,0.14688164414833765,0.18604823881841637,5.419266303234522,8.303033830467873,0.6028289144398563,4.317962692019636,25.160315130254386,92.70965467711545,0.07677587938596521
30,24,6.867312980720867,31.25469092478392,6.469497240100683,0.03374542088742487,0.8796850474220979,7.888208972939867,0.14918928573196416,0.4301511911475887,3.0783826273558166,6.4065909364556175,0.38531792827021083,3.7820177440621134,31.712771423100723,56.040057686738095,0.022003398558293166
35,34,5.6118837866258895,15.16267687885778,11.397451643381528,0.04812168140975246,2.994134621118955,8.226536598276326,0.12897617737346345,0.4948329456023881,9.309356779541755,8.623505688384803,1.0492082476060949,3.300246235265473,27.411089142611555,66.6153721562655,0.4685056660386229
35,24,8.677528032437689,39.1725999712031,4.150608349939876,0.01287477209532838,2.5886028825772978,8.384019939691372,0.11635020694052571,0.32275223605918635,5.762271490105894,8.926738023748195,0.49479567701648275,1.757131459872984,26.32845225401857,47.68790481281931,0.4613068494072157
20,31,6.179287995718435,23.46440937239818,8.579839770971365,0.06213775528709392,1.2830196732667392,8.274340531614694,0.0845730252192998,0.21121949933333573,6.553207845236572,6.400285249099811,0.5534834763465901,3.4133798612470136,30.954954542099486,47.66416878567368,0.03470433275878294
28,32,6.857110009365229,14.770750112207839,25.244227523941706,0.041216888156447126,2.942757502667847,7.945767217012226,0.06713983123247524,0.2594263846400216,9.4248487158247,6.042223863945796,2.0832635229941836,1.1252871408886391,29.920294979763902,13.458602678015316,0.09481144068199687
25,24,5.312711134486842,15.405872623844438,28.55104305812222,0.011401626081253134,1.9853283479157195,8.345019156247849,0.05789805993662317,0.16805213095344362,6.242105805106789,7.187665171128885,0.15722307743837532,1.4753565375758377,25.60720290836347,49.043931443632495,0.07835523101676889
35,26,9.006834579097596,12.947049765672414,10.528865961677333,0.014375485905728756,2.2518651104513046,7.855864293905034,0.1193297468551492,0.40475491155630106,4.828729167658548,5.74860877039572,0.44090445871377015,2.247560599217698,25.819312069637387,70.6140830361865,0.1477992378665435
22,33,8.832942619858217,34.105543253048026,9.40644251168747,0.03712265246752297,0.1913878249384136,8.080885165122442,0.12847234151793582,0.4093896071291072,8.377240846526654,5.13049688562552,2.5486599245179797,2.7749531096446574,30.00634309457554,47.978394949591404,0.10999374653458314
39,25,8.668079150211563,13.660914829655459,9.836994262899953,0.05083950633129046,0.45265525210936564,8.332525144635849,0.132645365245498,0.4500483969529978,5.542801579801686,8.783324684463478,2.550250846552934,1.4822579832880014,25.523482791713587,88.51687091892609,0.473468233324949
23,24,6.497217552459434,13.753757714252409,9.776134445823628,0.04249427642664887,1.9359468668390913,8.184759425554121,0.14137650033037985,0.11064102543862556,4.547755404818443,8.702962529765678,1.0548060884143733,1.4797607354301432,31.420228045868456,39.93066571663164,0.05124351391449988
38,20,5.867400371329786,35.51414844282513,3.0060451012072438,0.05334430221045085,2.7071695496835035,8.04818673883662,0.13799295636383735,0.32479253665055174,7.7858356688442765,5.650615415048485,0.3550637242693141,3.903574642334542,30.190780958633432,21.941384190476455,0.11371870523220658
22,27,8.187766322351148,20.33812253342679,27.953657697271026,0.04362059811539491,1.9088568056540274,7.975687720042301,0.14997412722580927,0.18570217373727377,8.412845412904344,6.630960987718877,2.144413968040897,3.2788776261339425,27.348445441768924,83.04028216561535,0.049554419245628076
38,24,7.480831920566097,10.925737129242174,7.983547963969196,0.05631926918369428,0.4886721935250762,8.02505964319101,0.07440640109672512,0.23635320619694286,8.333729340674171,8.324145253090743,1.144381894544236,3.13496792311066,27.540571454577368,70.65531264957329,0.49038882083577384
39,34,5.891262334523208,11.556858985552326,13.760114074279338,0.025338824526956065,0.4357041341143414,8.105365068605572,0.12633076152122105,0.413982246114603,9.821395313029662,7.644001195283412,0.23184741889428492,2.8097379804702,28.54547267342871,31.763753408852363,0.4600226194575325
26,31,8.429556355249318,14.265113401116867,2.2712327167470967,0.0178990231028535,2.5481390978898366,7.991426357923684,0.10864595123747976,0.1768134609445985,8.293335590999702,6.579150036682856,0.5576982457694158,4.906172425378255,27.52678589553978,58.28061304380097,0.3611494789850514
39,20,9.955632159106518,16.401800439270687,26.0227425456216,0.051750376823796206,0.5039767822529515,8.38138071724938,0.07612451324535824,0.3553367002324359,8.15946748758949,7.976683988731276,0.4979229546956705,1.199201131577507,30.48427986006821,46.16671047344132,0.21872678578775753
28,29,8.736097938710188,29.954385827152162,22.47240564473768,0.04392826618554153,1.6086726854616737,8.359846591839688,0.14819053222869427,0.36182647648943933,8.85988202988976,8.588189552840763,1.8084373971002203,1.7225087046463097,31.82315860871131,94.4973798792092,0.10318728640675634
20,30,8.699931933428058,14.719788400054847,28.50916898486369,0.011880735783145472,0.2076286278906766,8.322402880928593,0.13978981047742522,0.48163756596092033,2.0014815623635425,8.704633322103472,2.704540992450328,3.5900310296049494,29.09165060806735,64.6598881828566,0.11852996525986978
27,19,9.751563764652959,13.56623173531216,23.885233417499173,0.036633731984512516,0.3339423254344144,8.053097901313592,0.06285156684441165,0.4100643714115748,4.899451289502165,6.5153984476887565,2.3999088966380264,1.5454626154049653,28.1222612936727,24.255033506829243,0.22708960419244562
26,20,6.014681837874511,32.941574244288375,10.783782337457826,0.017428790984369686,2.049809976164308,8.214781061601137,0.052615834232341986,0.42145405886147735,7.900824768275377,5.6942427202912755,1.6848965305499672,3.357523752036695,26.55941898187752,55.19336073732866,0.386429108954876
37,22,7.827749824607202,30.131658515797433,8.940454044395862,0.04719497822268867,2.098626090239798,8.34169758422158,0.11883307623326768,0.3126402996071574,6.797752088882219,8.651355432775901,1.3242499782896922,3.27104490192432,29.5740339347346,87.63011492714656,0.13971745303948988
27,28,9.898233575169417,23.059726643657086,21.536056611492203,0.037704437576230154,1.090261279164483,8.310257692607356,0.1104130628856535,0.17471232286494826,3.4205760210529412,5.370221783444113,1.8941624562997084,4.884020734558568,29.79903803270778,70.43470030292154,0.16228803714197687
20,25,5.826470554850872,26.47929314440312,12.195157700293985,0.05292063377721126,0.7252683192048298,8.048596208412125,0.14358156241111458,0.27022534628734063,4.429864712708363,7.886753564912654,1.3870569488422344,4.533545948196089,29.796334249100546,85.82068684887906,0.3039727027881906
30,29,8.501259797222605,19.359520609792554,17.854020441073263,0.06639215531391668,2.459759785196193,7.867431629593356,0.07340052871603699,0.31979582940472817,4.694340888656854,5.561989259443207,0.8136874554713162,4.78221337506981,25.188895251079447,32.53593824790762,0.12648738751634425
37,24,7.92905072985951,24.47501260706082,2.1752091887411664,0.03097680786890436,0.729599365462682,7.84537821830073,0.058438794789498705,0.37136770068548497,6.542624889378528,6.557547418670769,2.0696726205216107,1.4544094778959185,31.293854704623296,89.95162393427877,0.29626712443347375
29,32,7.932395460943535,25.20017946948237,3.732799647053307,0.07734714729155193,1.671878502032501,8.146238427135422,0.07592153337719865,0.34308364473277086,8.652786371528611,6.64622298618011,2.632407442649831,4.472593749016755,27.366745944004236,78.00501986417548,0.19969413770341943
22,34,8.488353137600376,21.617118135342878,16.990302353086236,0.047494415041130215,2.907805638502426,8.185576761126558,0.051892764051146345,0.2575911315668974,9.45993423822144,5.635031660448334,1.1813239589744955,1.5163626469132239,30.209160337371262,75.60223798942708,0.02684042089166054
26,21,9.648084614378421,37.19716632016488,17.850006100548622,0.05328035591283516,0.528772069800913,8.309905562758214,0.05358927511889325,0.20612524279833658,8.000739302829112,8.690725736026447,2.540461556304877,3.531728714175956,30.31864834970224,41.188696278717195,0.20732363025366232
35,30,8.91290969925669,10.481855949430184,23.040682444861623,0.0576470661258016,2.8285411757346557,7.975509012204618,0.14148578059207595,0.16729233728147325,8.743603121414479,5.0106726720371455,1.3501379348021223,3.880312642712009,29.553884851685677,89.88922573844754,0.460567386964381
35,18,5.28068051708105,33.46513789273739,5.695028949470929,0.05667120709003129,0.630389853899139,7.9004822943300255,0.08520165825018783,0.3775381545089066,5.760767667612129,8.575234172866523,1.2638742349883354,1.6434139925971434,27.764065662010044,67.41814396538949,0.1536248207753957
39,33,9.263640099378556,13.73148493723973,16.369126345189805,0.04576795201315435,1.7455853032673658,8.027403499906919,0.09108090010096806,0.358159469724994,5.118202556978299,8.535317293901942,0.18214063688638024,3.5306375037181588,29.25868951771568,86.66555291765222,0.1681878708238698
36,30,6.127706649628664,33.92642081611598,7.4445340440872805,0.040013500378027846,1.1933223646803595,8.012145074179365,0.051837165453810445,0.3749489863031227,5.141668257153736,6.2678546147920065,2.11630881396549,1.2098419716479762,25.281390838805137,42.48743103876446,0.042311035149050574
21,27,6.88457082368186,28.477357470301637,4.609491347755451,0.013764737492416454,2.898292944355295,7.879481372410713,0.07705217801718466,0.24901098112111797,6.928308226719657,7.817137079517102,2.4417573228300866,2.173064342971321,30.333270545315344,23.108688195792084,0.3113732497989542
20,29,7.308664068061911,35.29834272809207,13.493882233695528,0.011546009171082582,0.893271884105617,8.203369591507892,0.1304725983741431,0.20496312902829802,2.993893644446472,6.011235645193262,2.0243150667198266,4.684633975736467,25.69712053829837,39.91034621982901,0.42612875850618603
35,19,7.404530003765348,12.925429769226923,6.573426146493603,0.03505728361729353,1.2590082060486856,8.105215164437626,0.11154909596667192,0.40388853147237014,6.63595346232209,8.035094249015753,0.5389467590366361,1.6869246516074767,27.777256480597213,50.97379126376643,0.1829322176156198
31,20,7.175901996276783,26.769419022993223,8.20989538938492,0.03335626234435849,2.9502943417807193,8.23267365366886,0.12537806010864153,0.4094589580221336,7.321062881469804,7.2444789671509735,0.39955105590266504,1.26107996980131,25.725331513654766,58.006663763094316,0.12772032318479434
24,27,9.686766471079322,25.032636407865912,10.89152823634605,0.03713866083873048,1.6557641344465723,8.01161467210184,0.0947213740793785,0.28224654958673623,5.511269921649911,6.200901816990633,1.7612903796937647,2.7747127986218376,30.85952112073366,55.97282941403837,0.47873980854029075
24,19,8.530095038320123,31.18579548890076,9.262875220809494,0.019685774062173304,1.5576273353016352,7.995421326946621,0.080972922175133,0.3447616339069297,9.625337414169339,6.600939014550619,1.2643971371353455,4.402472834109086,28.852116754051714,59.144913319290794,0.3750855811498293
28,30,8.155853229783531,26.028716556810274,4.4525563273665,0.06167177893757906,0.8475576157915747,8.083545511826314,0.09828100933283704,0.2494078656926965,6.865706179036602,7.759554928953614,1.3443835721082098,1.3066895278731598,29.836685841184906,85.75351887006528,0.28791014404879967
28,30,5.249210138914708,26.222037013993127,4.517654856071664,0.06998750903433673,2.13395432490028,8.326444407237089,0.08230710684057511,0.3807788800479227,3.7599957778930015,8.624389798575132,2.9066207155547223,2.422141460921634,29.778075188898292,25.309112156935292,0.1597102715089932
22,20,9.519566651301872,22.88787830728194,7.410983626556709,0.07571002447618246,0.14168156015555516,7.824168784040388,0.1338971096674068,0.4342886386591486,5.83373005946813,5.5229060662690985,2.1993757464598898,4.599099338237305,30.891243621609533,38.44461656519837,0.11819102880843642
38,24,9.54695096004198,19.265032720220226,3.4156572628670907,0.04446536124637381,0.24358662613665125,8.282899690377883,0.07976737155928457,0.37529331093425977,7.403235497082352,7.285455878676629,1.2941844437024945,1.4726221997778173,25.92798582341594,89.97476413919063,0.360714579110229
35,31,8.901065317150511,24.467930837565767,19.54079655095396,0.05906059893878001,1.8381399026938279,8.021392567594654,0.11597636404530838,0.3050330507388546,4.589032996643832,6.014916797828469,0.15538791154097317,2.2426740236477865,29.61809698283419,60.441238410249724,0.26567652039729867
35,34,5.035146019068096,13.554770763052018,10.045148062249254,0.06988857864051108,1.0908562640735169,8.312771415473087,0.06369822223095278,0.2834631837969481,2.6371328503121854,8.205488999501837,0.19887752377448378,4.113682446142816,29.0259383808256,62.50508833326149,0.26509391023346074
22,29,5.286401255388117,38.84540016949254,9.832887097533987,0.03928037777654402,2.8646174793827854,8.281321805301515,0.118686649373491,0.3569278603902978,6.66748507768708,5.280949223477924,2.085930717372983,3.1728439485552173,25.216279857999208,53.0256290152557,0.04611781114939946
39,33,6.126118511342449,31.43232290879795,11.295952238657424,0.031658895640931106,2.7192530030960786,8.009256748437654,0.14132997116000337,0.37192435664053214,9.58296134895744,7.755823160684679,2.529442402601515,4.329332562534333,26.40996036175962,59.40771714875252,0.2609752936122069
20,29,5.656747040724533,38.5740135006354,20.558295677872206,0.07557071890974432,2.169748150162451,8.21632592119297,0.11085831546399083,0.3234917774098156,5.88057588450539,5.69978405476412,2.152337625694083,1.4463815721951936,26.873000789647545,27.827175750409108,0.4131445752093519
39,32,6.994180148518647,16.801821469898897,26.377748681537735,0.046097358575395125,2.472622185270624,7.895779654064064,0.10598553800344772,0.349976910042958,9.248872645176302,7.3855416736129165,1.2770744825537037,4.682216685518891,25.507894628004163,59.218020947631544,0.4739316461199219
30,27,9.613115290438948,36.38023060529584,23.254434111557877,0.04480777206136147,2.0352623640363103,8.337768931298273,0.146111826802164,0.1386354729978129,8.680188706973553,8.342770348770769,0.19029363999865173,4.739647178060835,27.48303864129161,99.74558151200051,0.06227437476605022
36,24,7.360302170984991,34.26369953690615,22.37081844630266,0.022489126759444707,0.464188097859466,8.042694638671145,0.11273965553158463,0.48070620645693074,3.179302269071867,8.020322648486719,2.9054647276821663,1.6212520805868254,25.19041756100833,60.94428156317659,0.31927095324254473
27,22,5.067013132160828,30.31457237373021,15.562953196823779,0.017570851020134972,2.3200757720986878,8.073375369213121,0.07595504332730826,0.4163092254928137,7.6653593746845665,8.011771550734549,2.9603745802584513,1.1355018576270002,28.872284445804105,13.99622190454273,0.288490152891141
23,18,6.41372844789381,28.750875582556173,21.426555595087528,0.06894748037384582,0.7095567092846544,8.223455430622192,0.07923910238477404,0.24957114788271353,5.4837242005758275,7.07138124874762,1.6931571991883791,4.959365527822275,26.48050672405851,81.67920799155938,0.4462531205645895
25,34,5.222974541864808,19.4964899580361,17.477346304940326,0.05298932233312627,1.0379842797905707,8.29250414202291,0.12053066425359273,0.325125044381452,4.001970602103495,8.562982367398885,0.3049457976158062,2.9290063692096977,27.00902173856439,45.68278858510488,0.37810957479058704
27,20,5.181438113067511,34.49232354895092,8.05501478922281,0.03280772088136141,2.4757792150970186,7.941805645996926,0.12354365938921863,0.11892981205456854,7.495506845333624,7.352420792967992,1.668820267151954,3.2883016161417253,31.37330138319899,23.83085336514057,0.4829783158910035
39,30,6.378599265477761,25.045463844392014,7.84047429674942,0.023421535217318656,1.655924264341,8.196810083926197,0.08034962317890151,0.11649112559962416,7.941285749251371,8.670071874198282,2.6877815636403444,3.463618934666305,28.519717943864677,87.62678256040222,0.4804159434151782
22,31,6.378061693394727,12.126747276738561,10.298976192507936,0.048884809611874205,2.593828071131887,8.03519882633349,0.08453439779263303,0.20031933404478508,3.4391705498787104,7.186089831329671,2.071957979371819,4.1586738511220105,26.883097518710912,27.817592998147084,0.12058569573915819
35,21,8.93563301300802,19.3858948256539,27.50247478715477,0.05087435024827948,0.7178024275454661,8.021221754402378,0.1491056508739087,0.3758806569458494,9.315557456449667,7.023862252080011,2.1879687699949004,4.247951876183672,29.189232307736464,92.869065087268,0.36542192723120687
22,22,9.87417326390556,38.05891295635983,17.327615530632325,0.024489552087154073,1.862557471959973,8.214015494364393,0.060195254958027744,0.44085909912000465,8.009177951611527,5.889412076841258,0.3464125285535229,1.7757008972790955,26.411700044072468,49.76168413983449,0.2699563147687983
37,33,6.856035469449991,35.52040781814539,22.549350556052342,0.06959840235240318,0.34299382038995874,8.03230996449356,0.09046450284400993,0.3236743519919394,9.46700399313575,7.1791466161208195,0.4088837473922242,1.9465469625341063,25.520769800349296,76.851175127473,0.11515497765549966
33,18,7.144434394305193,39.45717094229617,11.703645274863334,0.015898505630909575,1.964876881266086,8.007665100098645,0.056244753119750746,0.31285309583294096,4.536585750109528,5.5623393249955875,0.46931145149006726,4.507332115785488,25.14634448080188,59.229626530466845,0.10548585028652635
37,31,9.223947181430107,28.839801478122943,13.416041578626306,0.03492651596164952,2.311348709549051,8.301533044875745,0.13210783619982408,0.2609238135165864,9.514680125943894,8.478760805038181,2.7226928176168785,4.278070419002345,31.660703317633793,33.09641235237051,0.04973132722048038
21,32,6.340695100477567,17.425302194212357,5.5158362018430385,0.05762690896337656,1.796299592538293,7.860765674298603,0.059234583894543225,0.16463918238320846,4.948141262707047,7.703567554833174,1.6249639451650586,3.4704775262158214,30.072275769001813,70.39811570463269,0.3998171854451576
22,26,5.78190902201724,14.884451490305914,6.79625881900677,0.02918842546734405,0.8720713543465497,8.205535573698127,0.11740073564627111,0.14734164053063503,2.431758091419134,8.974541793971767,2.3955677795396744,4.978796636499399,30.599637038046676,96.21212958011331,0.16900734250380467
35,32,9.265448117018252,15.607433218253849,25.165983535132074,0.06793726363468904,0.1908937396907135,7.949235236274375,0.05564834240034821,0.40427190448838646,8.103755109672186,5.368389711162092,0.4343446536624407,3.9407357742052946,31.866424097251823,79.26732701122712,0.42991472931119357
28,34,5.232502932200328,10.593869750417632,18.375481687288698,0.061790747862028254,0.4464017634964287,7.809298945095714,0.11728550378096911,0.47100142051863025,7.628065152706727,5.962690999381147,2.7901638459749254,1.8633470725209955,31.521400923894078,64.36161969176604,0.30807452935137514
23,21,8.098497200997079,21.720463329578173,11.450909044746929,0.0652315991183694,1.904678639314676,7.900058561323615,0.13430369469277031,0.28331328655450927,6.7832879381066595,8.508634417064556,2.4813120653419096,4.386576257330713,30.158392390462613,99.1565297439271,0.3400803438708458
20,29,7.809964237334034,15.742830414986276,24.479833851875288,0.018337457511370142,2.80981862884329,8.163996917865521,0.08988215269240574,0.3637782634862553,5.919149955073392,6.58101639907567,0.7518160198485326,2.65893054548056,29.857909488735235,33.879400060841625,0.15292013730899637
23,22,6.729602237508471,22.34966381370107,8.902557357863524,0.019838298959688007,0.6989497715188185,8.225476314891562,0.10221264934321769,0.4657830603523765,2.257322162581051,6.86521195992759,2.635128476552465,1.1446106421651567,27.357949978547637,15.610733911850264,0.23407419690388495
20,22,6.575947605486795,38.04983295516296,29.328915560805708,0.03005316164212086,2.2315758324047863,7.812634670133792,0.09015417380052825,0.13604545317365782,6.996778012161235,8.442607549550468,0.8639840022507469,2.2856851112466825,25.728120762565716,12.891777950433797,0.2120356132607312
33,28,8.859288630908107,22.9162062852157,11.654893016892753,0.04626540156382928,2.6127080834222203,7.821855265981032,0.0800488758632639,0.40819258124761193,5.334676921782349,7.0872928997998095,0.6954856500832638,4.054204936237541,29.016057838573033,73.96190916029184,0.12548744532305459
35,23,5.432123053812733,36.339534909545044,11.444706716234371,0.06236112536895817,1.610558317497782,8.341525268905773,0.13032634006271282,0.3467267537502301,6.48167522192756,5.773903397657472,0.8663074167554158,4.840824828745893,29.033773065620146,84.72091282607535,0.41793096257812834
39,24,6.1839215465569275,28.165142998476295,10.733533355027745,0.06855716235326324,2.0408708079466074,7.843983490868232,0.07720025737309896,0.33945487153194454,5.43457073574109,8.568120461639124,2.738869683490567,2.1045456652127754,31.66566099791021,67.15904837360739,0.31482140784524437
27,31,8.662243659190448,17.413946639841758,5.4191224458800615,0.05930347211700264,2.4635444183608297,8.336509295169943,0.1222943424389447,0.21701617139262794,9.72844906212159,5.124246625692134,2.7552167579931215,1.9860652976388602,28.097995646631965,91.45239376988785,0.02834166895200437
26,28,7.741602918632121,20.675642777776343,5.1118401252963475,0.07500178170714468,0.8559579574477213,7.936899548250543,0.07061970792552022,0.3735573419110708,6.832871209206777,8.581585070573773,1.0540877465951095,3.2544663423932003,29.835653370142477,72.81784426059284,0.4117593394955573
22,30,5.639941042667932,12.517586074642882,20.146940966955455,0.061712045673115126,0.9609974553773246,8.244010680094927,0.07498537960783296,0.4179191019283106,7.9938906448197375,5.202080906689339,2.1457591367741986,4.246735598649787,29.024794391777053,43.38591817681185,0.06195850045400981
36,19,9.4106780714103,20.003877807880315,26.503305247625317,0.031438752090323034,0.1018197982225229,7.985839949367607,0.08364611625772123,0.14514326597747887,9.490775579768666,7.663397458400512,2.0596612399761316,3.9861027286437865,26.237321603707343,26.313246246689346,0.20781125243095402
20,24,6.967239232817958,30.326228365106022,24.134574287606856,0.028555689903700082,2.8929729796036274,8.31525121536551,0.10891563773937882,0.3134085723923935,6.732794583333917,5.286717518701339,2.4390316331781694,3.239835610251266,29.144450154284417,93.21827307032407,0.28991588179888517
