Salinity (psu),Temperature (°C),Initial Polyps,End Polyps,Net Increase,Ammonia Nitrogen (mg/L),Oxygen Consumption,pH,Phosphate (mg/L),Nitrate (mg/L),Turbidity (NTU),Dissolved Oxygen (mg/L),Chlorophyll-a concentration (mg/m³),Biological Oxygen Demand (BOD) (mg/L),Sea Surface Temperature (SST) (°C),Total Suspended Solids (TSS) (mg/L),Water Current Speed (m/s),Quality_Index,Suitability,Predicted_Suitability,Cluster,Cluster_Label
36,30,6.127706649628664,33.92642081611598,7.44453404408728,0.0400135003780278,1.1933223646803597,8.012145074179365,0.0518371654538104,0.3749489863031227,5.141668257153736,6.267854614792007,2.11630881396549,1.2098419716479762,25.281390838805137,42.48743103876446,0.0423110351490505,28.295477658051578,0,0,1,Far Suitable
21,27,6.88457082368186,28.47735747030164,4.609491347755451,0.0137647374924164,2.898292944355295,7.879481372410713,0.0770521780171846,0.2490109811211179,6.928308226719657,7.817137079517102,2.4417573228300866,2.173064342971321,30.333270545315344,23.108688195792084,0.3113732497989542,29.160934455709675,0,0,1,Far Suitable
35,19,7.404530003765348,12.925429769226923,6.573426146493603,0.0350572836172935,1.2590082060486856,8.105215164437626,0.1115490959666719,0.4038885314723701,6.63595346232209,8.035094249015753,0.5389467590366361,1.6869246516074767,27.777256480597213,50.97379126376643,0.1829322176156198,36.02202037849537,0,0,1,Far Suitable
31,20,7.175901996276783,26.769419022993223,8.20989538938492,0.0333562623443584,2.95029434178072,8.23267365366886,0.1253780601086415,0.4094589580221336,7.321062881469804,7.244478967150973,0.399551055902665,1.26107996980131,25.72533151365477,58.00666376309432,0.1277203231847943,31.765039418931547,0,0,1,Far Suitable
28,30,8.155853229783531,26.02871655681028,4.4525563273665,0.061671778937579,0.8475576157915747,8.083545511826314,0.098281009332837,0.2494078656926965,6.865706179036602,7.759554928953614,1.3443835721082098,1.3066895278731598,29.836685841184902,85.75351887006528,0.2879101440487996,31.29871064300105,0,0,1,Far Suitable
28,30,5.249210138914708,26.222037013993127,4.517654856071664,0.0699875090343367,2.13395432490028,8.326444407237089,0.0823071068405751,0.3807788800479227,3.7599957778930015,8.624389798575132,2.9066207155547223,2.422141460921634,29.77807518889829,25.30911215693529,0.1597102715089932,40.27143176884045,0,0,1,Far Suitable
38,24,9.54695096004198,19.265032720220223,3.4156572628670907,0.0444653612463738,0.2435866261366512,8.282899690377883,0.0797673715592845,0.3752933109342597,7.403235497082352,7.285455878676629,1.2941844437024943,1.4726221997778173,25.92798582341594,89.97476413919063,0.360714579110229,29.81059479429365,0,0,1,Far Suitable
35,34,5.035146019068096,13.554770763052018,10.045148062249254,0.069888578640511,1.0908562640735169,8.312771415473087,0.0636982222309527,0.2834631837969481,2.6371328503121854,8.205488999501837,0.1988775237744837,4.113682446142816,29.0259383808256,62.50508833326149,0.2650939102334607,33.88748693977698,0,0,1,Far Suitable
36,24,7.360302170984991,34.26369953690615,22.37081844630266,0.0224891267594447,0.464188097859466,8.042694638671145,0.1127396555315846,0.4807062064569307,3.179302269071867,8.020322648486719,2.9054647276821663,1.6212520805868254,25.19041756100833,60.94428156317659,0.3192709532425447,42.76579167179174,0,0,1,Far Suitable
27,22,5.067013132160828,30.31457237373021,15.56295319682378,0.0175708510201349,2.320075772098688,8.073375369213121,0.0759550433273082,0.4163092254928137,7.6653593746845665,8.011771550734549,2.960374580258452,1.1355018576270002,28.872284445804105,13.99622190454273,0.288490152891141,34.01356017820096,0,0,1,Far Suitable
25,34,5.222974541864808,19.4964899580361,17.477346304940326,0.0529893223331262,1.0379842797905707,8.29250414202291,0.1205306642535927,0.325125044381452,4.001970602103495,8.562982367398885,0.3049457976158062,2.9290063692096977,27.00902173856439,45.68278858510488,0.378109574790587,35.94489086588185,0,0,1,Far Suitable
22,31,6.378061693394727,12.12674727673856,10.298976192507936,0.0488848096118742,2.593828071131887,8.03519882633349,0.084534397792633,0.200319334044785,3.4391705498787104,7.186089831329671,2.071957979371819,4.1586738511220105,26.883097518710912,27.817592998147084,0.1205856957391581,27.040956624685,0,0,1,Far Suitable
21,32,6.340695100477567,17.425302194212357,5.515836201843039,0.0576269089633765,1.796299592538293,7.860765674298603,0.0592345838945432,0.1646391823832084,4.948141262707047,7.703567554833174,1.6249639451650586,3.4704775262158214,30.072275769001813,70.39811570463269,0.3998171854451576,27.263721251704776,0,0,1,Far Suitable
22,26,5.78190902201724,14.884451490305914,6.79625881900677,0.029188425467344,0.8720713543465497,8.205535573698127,0.1174007356462711,0.147341640530635,2.431758091419134,8.974541793971767,2.3955677795396744,4.978796636499399,30.59963703804668,96.21212958011331,0.1690073425038046,38.453546412936575,0,0,1,Far Suitable
23,22,6.729602237508471,22.34966381370107,8.902557357863524,0.019838298959688,0.6989497715188185,8.225476314891562,0.1022126493432176,0.4657830603523765,2.257322162581051,6.86521195992759,2.635128476552465,1.1446106421651567,27.35794997854764,15.610733911850264,0.2340741969038849,42.58943262725027,0,0,1,Far Suitable
20,22,6.575947605486795,38.04983295516296,29.328915560805708,0.0300531616421208,2.2315758324047863,7.812634670133792,0.0901541738005282,0.1360454531736578,6.996778012161235,8.442607549550468,0.8639840022507469,2.2856851112466825,25.72812076256572,12.891777950433797,0.2120356132607312,33.70381839197402,0,0,1,Far Suitable
39,24,6.183921546556928,28.16514299847629,10.733533355027744,0.0685571623532632,2.040870807946608,7.843983490868232,0.0772002573730989,0.3394548715319445,5.43457073574109,8.568120461639124,2.738869683490567,2.1045456652127754,31.66566099791021,67.15904837360739,0.3148214078452443,37.60766944580486,0,0,1,Far Suitable
26,28,7.741602918632121,20.675642777776343,5.111840125296348,0.0750017817071446,0.8559579574477213,7.936899548250543,0.0706197079255202,0.3735573419110708,6.832871209206777,8.581585070573773,1.0540877465951095,3.2544663423932003,29.83565337014248,72.81784426059284,0.4117593394955573,28.63356579382613,0,0,1,Far Suitable
35,21,9.139341876610864,12.163332787883055,5.951012632597831,0.0587334715210763,2.7608801943294,8.220272919254615,0.0954422319159541,0.1405060723949638,2.096500142579206,7.824851943860262,0.95987755041218,3.525558726457914,28.780816965539746,19.323743499773155,0.0137491103739968,40.687194843760885,0,0,1,Far Suitable
38,30,8.12212723235864,21.443231242399342,4.95656328734592,0.0164900367567188,0.3293204608322795,7.845781472504448,0.0713567300336192,0.3030546890625389,7.6187074728148945,8.36983091084315,2.036254457924032,2.7302970600134024,28.593960535539324,38.260713274616045,0.3332544403845259,26.707755115253143,0,0,1,Far Suitable
33,31,7.472405656475464,39.46148611047887,3.2682500211661685,0.0472556012399335,1.3977583801285736,8.239620110322484,0.0510672287848834,0.423186275704303,4.232681089210268,6.863775803719939,0.1761447745487275,2.0214625060812,26.14791580371209,34.42735067677053,0.3297378953949969,31.02085986542729,0,0,1,Far Suitable
25,28,5.724825361899085,32.00460239476311,16.98426534304981,0.0170965889728904,0.1461687750621159,7.801747030700273,0.1321649333880072,0.1500312907265301,3.618217448725352,7.827277780040576,2.11807623726785,1.450218029462063,29.239572902751178,30.81132436519326,0.1353088401190392,39.75997207289085,0,0,1,Far Suitable
32,19,8.625778637755573,13.48572869576338,4.296663185921184,0.065432392665701,1.886930599116532,7.805651913583467,0.0559480163108389,0.1165997217542846,4.161991000493713,6.95716063001505,0.8325257700454869,3.718962231425483,28.42614439079877,92.47285960681562,0.1312141515710427,29.83546912390016,0,0,1,Far Suitable
24,32,5.110175801487521,37.44193344869511,6.733729796312055,0.0728848692617365,2.313135167462128,8.398084627607313,0.0769052228742162,0.3308489079657769,4.489548819751556,7.521833188969698,2.3802186911416534,2.4628634287161884,31.043415731661423,17.74490902174911,0.4864238562199431,32.326802745543404,0,0,1,Far Suitable
23,20,5.444201225437822,39.3131269915472,16.19830787368747,0.018499043385348,1.311863590191068,7.959612826037281,0.055275661483209,0.4938577477493465,6.153813953516222,8.873725103569878,0.6706913874162183,3.188984168401149,28.14465991543141,97.5958344945264,0.0250231501735966,35.30579802928909,0,0,1,Far Suitable
31,34,6.137047479306895,26.664862723175805,14.162121947954097,0.0441048404845339,0.439250834517247,8.359662767943657,0.0602264280997116,0.2668212814811682,6.985294029956639,8.76961145902796,0.1699850582084054,1.8307363815903903,30.616523856877347,26.9768359104389,0.3707894578306462,33.73060536980301,0,0,1,Far Suitable
25,20,7.712729016977114,27.46549690277769,19.325618157148146,0.0274173318913952,2.574209855547621,8.212931351644642,0.1305792865958234,0.295931224218689,2.932823731430406,6.244667859085743,2.21894883549564,1.699357157262293,31.53796756673672,15.929842538370954,0.1371491313865621,36.919733642513854,0,0,1,Far Suitable
28,30,7.744193283600294,25.591127886834528,16.019905923426798,0.0295745422945244,0.3288965796113957,8.27717270942861,0.0971608570741092,0.2729423968587059,2.2035771463603124,8.090976578185648,2.068466913286856,1.6008595818677032,29.44199355973965,69.6324937936554,0.1351963838771412,44.79690144894524,0,0,1,Far Suitable
20,22,5.704798137608846,28.92101413476355,5.616884466807091,0.0642093646224412,1.6348755996164115,8.080649205224798,0.1411638689735303,0.4359058896154412,5.72616156398342,8.463369154998327,2.707521336490548,2.3170953565603503,28.84073812604578,14.7075194874989,0.451290031307848,36.709256313932784,0,0,1,Far Suitable
20,28,6.080452265926537,30.693365477443635,18.88938063721069,0.0454680053597802,2.410898553800954,8.078130850731194,0.1273800748569034,0.2170435576158582,3.095350591965304,7.381916026662692,1.5782531051236,2.484768944583976,25.142173274833457,25.512572429683747,0.3652533439791829,35.933223900339456,0,0,1,Far Suitable
37,20,9.30993454202136,27.860789837758123,9.100355275898336,0.0624967577261685,2.4358522208177016,8.073074538619661,0.0683198245126634,0.4766532725940812,3.501824603986189,6.689168451343327,1.2726866287553789,2.5398035357141886,28.25695000408405,50.6051124659535,0.0955321927249128,33.76289955227134,0,0,1,Far Suitable
37,27,5.559679635107652,30.873924329663343,23.865741978810533,0.0371483988699766,2.810166712303394,7.970247305976273,0.0933463699733123,0.4247252427783115,2.97171816725702,6.087860431112331,0.7041480614113202,1.6159519611098272,31.239405234160166,42.7293202898446,0.4216139408909297,32.38290785234622,0,0,1,Far Suitable
29,25,8.96994858184003,26.601370483801222,16.325880310532394,0.0685490917605899,2.734206909704728,8.070031158332336,0.0653134800604403,0.1712081297169081,5.622145036091206,7.604769232603443,0.1921885337098992,1.9323762834482248,31.27606935174792,82.17676045203136,0.2840811040056569,33.844547119335616,0,0,1,Far Suitable
35,22,5.089728392842459,27.506709019744555,26.90814531325378,0.0144174458380882,2.35744237966606,7.811667755051728,0.121543620327654,0.3058107746328962,3.5373818657155915,8.863974969633304,1.3119612860111702,4.530457710655417,31.0514267491682,16.958321819438908,0.0516109661213749,36.38993277851107,0,0,1,Far Suitable
26,33,5.631268913963067,25.772686586774046,28.42999193734082,0.0327226417957113,0.5945603418048551,8.383776980971225,0.0569174190505417,0.1427541181956242,2.6939821424317927,8.854198397563403,0.813104007226795,4.777751849419974,29.25127214580408,71.4074916580355,0.3141483232306149,35.913853955033346,0,0,1,Far Suitable
29,23,8.29814683197371,17.485731005147457,23.44321309857748,0.0570929190372846,1.3973165921163144,7.932870534823947,0.0831208302328521,0.3640475611984696,4.696022330698068,6.774861076480958,1.4824646023847612,1.4022278174921978,25.00168468820032,41.63567896083718,0.4422218846470685,33.68501960895694,0,0,1,Far Suitable
22,22,5.8080990564293575,10.060555532447015,2.1513378628347564,0.0336086827237958,0.7103330493119494,8.28336497328859,0.0782498726620964,0.4344317100667353,3.032033400186071,8.18034984264104,2.769369671780276,2.0873837359368093,30.63831614275877,30.22829001448197,0.1821825155338111,44.17488469595657,0,0,1,Far Suitable
26,22,7.800911291874559,23.472542350328403,6.015070360304991,0.0420302732575302,0.9420494675633748,8.324650202200008,0.1032876434696747,0.1180463514405838,6.6263089213872295,7.973196689227916,1.3796130416504144,3.770829404573764,27.68143968494127,91.14112769750096,0.2131785871196499,28.86924829640469,0,0,1,Far Suitable
39,25,7.762568073913626,38.171712879015615,28.4057331273952,0.0625107260602058,2.049849388003364,7.954686524414003,0.0861465328498515,0.3983456953461332,2.169378909883028,5.623675743625824,1.800092148886694,1.7651159515875898,29.400448825987915,61.50190563716062,0.0712553018440233,32.367529830968934,0,0,1,Far Suitable
33,25,8.991720941121642,11.51466833237224,20.2119069670682,0.0679583524451576,0.900251601655844,8.154076443555926,0.1030473187197792,0.3500107151241316,2.1352785060509367,6.880939838437126,0.2562001319197797,2.432966600147936,30.06918935652343,59.92225775625471,0.0803653355708086,37.16363612010339,0,0,1,Far Suitable
31,30,6.8596633395843245,28.82459715352838,7.9453512800329555,0.0364595827038307,2.219930012504501,8.114492800616853,0.0915774313581574,0.4416065334675146,6.944349432989899,8.077746646404385,0.3020513068284045,1.3960776915806332,29.02517819383148,21.32548214623022,0.2462840180605426,32.03660302895658,0,0,1,Far Suitable
34,18,6.986906952426582,38.08801418239658,21.63873199567132,0.0426377297069484,2.025695796022821,7.822785580541764,0.0729702315362134,0.1165497529869039,2.862846209228116,8.075801868637583,0.8324081874849546,3.3857849955953787,26.24737498751688,61.29133269821581,0.3100774249704563,40.4694269162762,0,0,1,Far Suitable
21,23,5.467039859876478,26.25970224669297,5.176342878909669,0.0654354936074635,0.7889240422465326,8.396756512333164,0.0739709078242444,0.2515548361330421,7.20200575716952,7.754509209179993,2.261811999170359,2.097529774683001,25.28915699345025,64.51076999558549,0.4760430092204801,31.592292259956288,0,0,1,Far Suitable
21,33,7.205360791253918,38.189545338805246,29.91345812050195,0.038161492896766,1.518909857049649,8.089191712095843,0.0872605103577079,0.1138864608735578,4.499906609142839,7.966643237905272,1.939151223071454,2.011998962047388,30.664666501722767,42.89759172165512,0.4107111631460978,35.383741991560065,0,0,1,Far Suitable
38,25,5.978046365222575,16.61451080419912,7.13666723220642,0.0397467463343701,0.9296607738906556,8.253602545064446,0.0730342832102351,0.1408299699064391,4.784241221666023,7.937873543501292,2.340350908767231,4.902493481929286,28.861933268166645,16.870207794980754,0.435796360881361,28.1228979236339,0,0,1,Far Suitable
25,30,8.787409423947086,16.440035919176104,2.779629412167575,0.0760644677957858,1.7919360239178643,7.99206608460354,0.141344469847559,0.2804357149867326,5.330087994880601,8.831928214436399,1.101296033813858,4.0207490969930415,28.67682942702557,94.22883724654896,0.2251359895761836,30.523797294195887,0,0,1,Far Suitable
34,28,6.382208452916981,29.94983548713321,19.43650390419933,0.0275623221573873,1.4415698794452374,8.30301174242941,0.0909225480191796,0.4643515619225775,4.123993737746257,7.354102725573455,1.0856978813693168,1.858160884813146,29.91363950686354,96.0101795965099,0.150999577875539,35.56621406747038,0,0,1,Far Suitable
20,21,5.979204062934595,19.81133932455453,15.515977246154163,0.0531698895352743,0.6323359312291053,8.380643972795452,0.0747564508141784,0.4086285757315324,6.257966457134246,8.97145373441421,1.1155492766194486,2.4085539342409743,27.842239446160583,18.88041482812505,0.3011842479279601,39.36523154333536,0,0,1,Far Suitable
24,28,7.789100959646007,35.83958877445272,15.792772146210794,0.0345139076716253,0.917212316149828,7.914726310648045,0.1454396902033474,0.1753472928268279,3.690280300559502,8.877268813077347,1.3506127944228032,2.4999685797863584,27.406690325445627,83.0891555395499,0.092522912334519,41.34523277574741,0,0,1,Far Suitable
25,27,6.815503683170052,23.15154940092284,13.140756915596643,0.0261950349581586,0.7796732629658389,8.198460402688735,0.0927914690187785,0.4198713654614405,6.332763702386743,7.536308244834262,2.564058391463261,1.0727983686042109,27.025665065239863,21.52144586830927,0.4259064079921861,33.64987068208961,0,0,1,Far Suitable
34,21,7.535255519327205,26.40627897628134,6.645228682382015,0.0707989919774622,1.7915009717033803,8.234393498541415,0.1184773158279198,0.2062437830665659,5.699921683244747,7.077772070217728,2.86705144138673,1.1282580859366846,27.1189739838699,50.13315639562085,0.3533611786738081,35.69085256708556,0,0,1,Far Suitable
22,19,7.99056314684509,30.120265761469767,2.691156402288369,0.0495247900527341,2.230801937663198,7.927226909629785,0.062544178445052,0.381741182588852,6.448419394239688,6.867243624016232,2.342501045733764,1.1823239483127304,28.402315521382604,16.253814227738772,0.28463913934427,31.99414887227216,0,0,1,Far Suitable
27,31,5.166918008931906,31.02602907584296,12.157100811176257,0.0461639314297992,1.0324457256311883,7.863058530128183,0.1286483034295906,0.4211062685848152,4.278849047686077,8.442906648826522,2.8039759388251926,2.3780560222640803,27.95416496178781,53.6445127524487,0.0399456523028887,35.962076894424065,0,0,1,Far Suitable
39,30,6.8184656237807015,16.12073997215736,17.307497192297518,0.0299220267613276,0.2004870584606495,8.213040774425615,0.051806021975996,0.1955618782670306,2.193922072179117,8.812306357432085,2.150578620867224,1.351078255070698,25.74219032968765,52.20485590967343,0.3311899155311705,49.47235118824855,0,0,1,Far Suitable
20,20,5.612169491794705,16.46033144147658,10.620818696454982,0.048312727903764,2.609354221682972,7.849459963211395,0.0838139988483808,0.4572005449585988,8.8898672950939,8.55553709633533,1.602098358252028,2.4471987194522256,31.85577011186368,30.098354254660467,0.3559069441913711,28.69086810687344,0,0,1,Far Suitable
34,33,8.625927740136953,27.912873105601594,25.45086335412956,0.0215219491589702,1.8482545031473456,8.25939140202311,0.0607853264562309,0.3876712096207918,3.163931577982611,7.56638931737946,0.7566869101012872,1.682997976884633,26.80436120803556,67.79614707552835,0.2810058226099356,37.9487162866388,0,0,1,Far Suitable
35,24,9.98539078540831,21.16601175475658,18.273471864186785,0.0322172195019519,0.4339517834683241,8.0872210323416,0.1338887899125774,0.375704654186382,2.124500370069728,8.608704639909934,1.778215728281175,2.5769854993623778,26.51388690321336,28.64021261946282,0.3617814484624324,45.45799895269283,0,0,1,Far Suitable
20,19,5.649132244758588,21.49852718926604,4.286683724082695,0.0171656959208246,0.6820672444499973,8.346954736683676,0.1067128707532373,0.314048203069362,3.606133832474681,8.464515009169265,1.931769019293341,2.506559407188783,28.647714100061467,54.830846478327615,0.3294371772991464,44.387887298264985,0,0,1,Far Suitable
35,32,8.434304988375146,24.805029764632245,27.88003798225052,0.0626239551378084,2.652448725439751,8.132475698014964,0.1061151146671956,0.3758432076001632,2.860491134163473,7.969682047485593,1.0215054697923671,3.29565723578505,26.999542095026385,90.79015114905104,0.1523838221632845,34.76117086371267,0,0,1,Far Suitable
26,22,5.465152432300136,18.49914287274792,11.123056901573571,0.0734363463604597,0.6654905388109572,8.116288376579508,0.0975297073823255,0.3716988005297098,5.521021572370612,8.795902659859603,0.7733358720638466,1.1086961451756858,26.738776261137566,96.9751059458356,0.4872356017523028,43.56945038353234,0,0,1,Far Suitable
24,21,5.146820795511962,33.60308510071382,5.577690278119732,0.0620404621769336,1.0090843435547063,8.258377917795372,0.1290602964769755,0.2009115838307346,2.986446442571398,8.76048757324213,2.6483754026200312,2.0528856114685388,30.31254084358937,42.602180684846445,0.2312408011465899,48.02277438149879,0,0,1,Far Suitable
24,34,6.684202509305516,18.74487222771169,25.443364199878246,0.0375863106942152,2.5634468467928104,8.241752368776277,0.0904148431777056,0.2439530391018219,2.521598133649204,6.458167880355546,1.884974810268625,1.9433442075994845,26.068782627394665,94.0369778405032,0.2171834478160612,32.96013912967825,0,0,1,Far Suitable
33,27,6.482448906416576,33.122275927166555,5.56634525654067,0.069566632958476,1.6452566836214535,8.264550688620403,0.1375371263327233,0.4755040508655036,4.459460260382698,8.144402586430685,0.3925578813550331,2.8450821326090865,31.207407559796987,81.09833943814077,0.4824689162627663,35.074773872082254,0,0,1,Far Suitable
39,21,9.506480053873243,35.95580042193433,15.971191273585449,0.0212415586530316,2.293963584956098,8.174375705659209,0.1208680838511905,0.3531735521884179,2.5692420470606487,7.480126430712939,1.414154558484577,3.1567973413092063,28.645832445133006,71.95792116188493,0.0752197539133208,38.29614264579445,0,0,1,Far Suitable
26,18,9.399109569758476,22.34018399497432,10.365920389519044,0.0321350585794331,0.6071634149651016,7.983717552289248,0.074160246204004,0.4138022409184869,5.842032008689237,8.249184221693923,2.101599328560326,4.698280878746935,31.48572241869372,16.98296065204282,0.4835033825647654,28.70910188229426,0,0,1,Far Suitable
20,32,6.22169970393233,29.138627880542163,2.381752669363001,0.0433425646544833,0.6028485919977461,7.943555317650878,0.0696758777671655,0.3537317429029517,5.819904403699422,7.958097737068898,2.77751900553912,2.2015592158398847,26.732908769447164,68.25290602366681,0.1012917125762006,30.457322175379534,0,0,1,Far Suitable
24,19,8.595387236769279,26.050765137967986,6.1500889387810895,0.0308604800035628,2.071917959259191,8.150591839057626,0.1206549802282827,0.2241592381183379,6.310180688920929,7.485538432295316,0.7241749231066248,1.408689292142323,27.240875347162977,54.103826815261954,0.0844636765526587,35.778345577293564,0,0,1,Far Suitable
21,19,9.526799371389352,33.51962076068067,24.82773727053568,0.0208400301855174,2.262322164309456,7.991071180083482,0.1369929562396993,0.1841846990732849,4.92992944906892,8.027534430612143,1.6063462140051945,3.1208776272684005,30.826697560011,46.62892799111125,0.0375722726652081,35.63019215085381,0,0,1,Far Suitable
29,34,5.956302089572933,25.00240354814748,25.060979782349307,0.0246325926170145,2.0303864518152834,7.972631060694018,0.1177894918496087,0.1960278612428714,3.048969676131999,8.836523731711658,2.531751232195836,3.571130756743765,29.66047262480784,97.10988849409767,0.3911717322986481,36.9425026618006,0,0,1,Far Suitable
37,34,5.019085670621736,22.26331783687396,25.232240257005483,0.0687026221273773,1.4339468420664925,8.2907103980489,0.115086639525414,0.2753759379846101,2.169537969822822,7.489942154824918,0.317959839480446,3.6414133141707374,30.708006458080977,99.841952247694,0.1570783394585293,32.94559085476577,0,0,1,Far Suitable
20,23,6.07764934395666,23.38603662932631,10.912514651385726,0.0544189527419067,2.196865663834956,7.994823200554959,0.1368297018161328,0.1191198838630997,5.57029334779481,6.301619849318349,1.7055711321977811,1.7473379997376774,31.96895962699917,60.36534481190805,0.0986422188543773,28.60758667026814,0,0,1,Far Suitable
27,19,5.342527033134898,10.238932142363534,26.06757911370223,0.0184522645127676,1.5474151085120589,7.880848359078544,0.0501812033869251,0.16692055199726,6.308667086833627,7.535261624919779,1.6038000926000355,3.291020933139419,31.85259268526964,35.30377127025368,0.0271849269444809,28.977410964028792,0,0,1,Far Suitable
29,20,8.815776456294447,37.73683166130415,18.58443838973868,0.0783875882288635,0.4194126204650027,7.988883035352341,0.0723818086056428,0.1724777837876731,4.0035472140288295,7.276267992968359,1.851157359025688,4.471855079744608,27.55557143263644,56.9200677145061,0.3979417619661288,29.16664056126645,0,0,1,Far Suitable
32,32,9.518039221733977,17.64646746744647,22.67816459829453,0.0441682280403614,0.1455181262292109,8.082819890644705,0.1023541593857081,0.4967115513338772,3.1801906734187746,5.95045680077857,2.7790988984574927,1.2684338461054063,30.54890315392923,17.89804501929965,0.1413175620361685,30.48560640052784,0,0,1,Far Suitable
31,29,6.163815735506444,32.27592498521264,20.665278376622425,0.0669143958049884,1.1442889292681286,7.905470289498229,0.0704713947595101,0.1907543659211779,2.772403828781961,7.141833235837365,1.9535197405571223,2.6864787916887405,26.631231373451683,24.0153410731011,0.0703461822545073,34.05369444582772,0,0,1,Far Suitable
33,33,9.036980151699757,12.299074194257464,5.34773593705758,0.0169460717266252,0.3604841753342538,7.8869595162657,0.0834818344713451,0.2243320404109978,2.107383320961021,8.675611057382753,2.4802691026014214,2.5773765729340283,31.50860760415405,79.19809862427756,0.1972506520807453,42.23600012032164,0,0,1,Far Suitable
38,31,9.494236940901237,34.84350487019029,9.188817896673225,0.0539951519165342,0.3682982014309739,8.348715692281234,0.0519725746463175,0.4327032563208988,3.500887908363397,7.97765885614227,2.727724079195307,2.7242449771631576,25.12743712172239,14.125031591384044,0.1804356238551961,36.35424303094925,0,0,1,Far Suitable
37,34,8.253842737793736,16.481803487342994,24.5146787497406,0.0250608935136838,0.3927307141135566,7.867831780700706,0.063518305417143,0.2879196882714131,2.173183220697984,8.33751145462563,0.6478826938334612,2.2228919972129177,25.899976740986283,28.29556768096999,0.0267847410770535,40.994383335095854,0,0,1,Far Suitable
27,31,5.845405351779963,28.96649793261847,4.590012262290986,0.0798262691820872,0.1063340142860214,8.285862242338357,0.0730734276606118,0.2923920984185312,2.686008407288835,7.490235213286577,2.899660339224772,4.286161528786463,29.958735985243848,84.09246424115774,0.3415676902762828,30.58301311259678,0,0,1,Far Suitable
28,20,6.908059699336,19.558268882908216,10.610834273732776,0.0379388270311476,0.3715353906675247,8.079303399916489,0.1188999984988568,0.1612170388655285,7.337522757140487,8.134553208591345,1.4906386028917378,1.6124100191951998,26.63533718934631,41.68688318281887,0.0828575474735403,35.154505639489564,0,0,1,Far Suitable
32,24,7.395350315516756,20.46670225125471,8.328929510082258,0.0742965121939362,2.6926208739587376,8.324992612831592,0.1430898144371429,0.1504221725442813,3.694394308652382,8.277922886802488,0.6093118658536307,1.3981921540355282,29.01194454257849,11.538416810831984,0.1416507724738008,45.142125985261984,0,0,1,Far Suitable
23,29,7.107220207896237,33.834569009454725,16.659780226835963,0.0337169115123393,0.8617422324584051,8.349050000014845,0.0906249095976904,0.3048844067241139,5.419235417820807,8.951901283909482,2.928771040575355,3.003459766643553,26.658533444202217,30.52698346927569,0.2838278356018605,36.39317453578575,0,0,1,Far Suitable
22,19,9.863881614460428,10.397531005117315,20.2532242357489,0.0695352959830018,2.387940859411288,8.052199985659106,0.1374939405602671,0.2501509415597279,5.824776150545772,8.646061312668738,2.351216825653049,4.617417361001257,29.91298857455434,59.177928179254494,0.2055985748445566,30.963194974804104,0,0,1,Far Suitable
36,25,9.13019525833286,18.8782866657597,25.30768113548708,0.0618608487869652,2.0771779435865185,8.366131887389646,0.131082811336227,0.1966340002683334,6.041811822413392,8.991848264382746,2.182991213269299,1.3419545494062857,25.271631668216617,20.77547625999044,0.3006639612033934,42.50734949518131,0,0,1,Far Suitable
37,25,8.106722486267648,21.54410851663309,3.346584691536992,0.051513933297715,2.801811824301155,8.312554836932364,0.1231604340519468,0.3525509745581717,9.126614028594147,8.339447672265582,2.5996378655848744,1.314835668570261,31.260646691333992,35.476879532533914,0.0638421651702485,30.73751857680877,0,0,1,Far Suitable
22,23,5.601236132558379,18.90360046059552,20.28259042785958,0.0302470731973767,1.1486612234336298,8.384036574861627,0.1304304712955517,0.3130846488155941,4.26358054429865,6.708630722804175,0.590019235109882,1.9557152683114345,27.874965771323367,67.51292477920276,0.3125537243949026,34.21810271391056,0,0,1,Far Suitable
28,26,5.341704677661302,26.241088304718065,6.309746273921341,0.0358547891062602,1.2786137689061996,8.063210821739876,0.0663114675116678,0.2570104793671309,3.9063022115845447,5.407735221530434,1.4534744349713162,1.474293732163802,30.8680383569788,46.52917019535016,0.2916545601874175,28.379571856748296,0,0,1,Far Suitable
36,32,6.13175747170743,27.46431422733396,29.903838376091507,0.0111662329870951,1.129300482807247,8.00590431432437,0.0923386749067461,0.2024353704953695,5.325873986587099,7.545882834200388,2.565611846645764,2.244821437313232,29.93350890788186,59.07728821291817,0.4696588880053625,30.258191732419547,0,0,1,Far Suitable
28,27,5.322456356245838,19.33007484198041,11.444479421089618,0.015423808165467,0.1114838347352139,8.258786143568468,0.1026759287692215,0.4029850093362754,6.713067225248306,7.630375328975509,0.6098486618907116,1.5827301093174737,29.158949087816566,59.810034875292914,0.3080818250220256,31.61918723242089,0,0,1,Far Suitable
31,18,9.386308814130896,17.311884475730253,16.831991051034294,0.0509707779834018,1.2129401281344867,8.332564997696373,0.0611034923023859,0.1222691259815902,5.613934028123536,7.233568465314695,0.2959033606348497,1.8298368059195136,27.448966573925645,99.83780621974856,0.4150583899773889,36.32520822910929,0,0,1,Far Suitable
26,18,6.702029216747824,20.070214991171788,27.875016045515824,0.0753784581901163,0.5615613435821065,7.885694466292129,0.0753252816965716,0.1616246611442592,2.6707657440358483,6.845604763302305,1.8549123707283164,3.5864289473571733,29.079066884320746,96.55708390341356,0.0907386729368241,34.051289830532724,0,0,1,Far Suitable
