Salinity (psu),Temperature (°C),Initial Polyps,End Polyps,Net Increase,Ammonia Nitrogen (mg/L),Oxygen Consumption,pH,Phosphate (mg/L),Nitrate (mg/L),Turbidity (NTU),Dissolved Oxygen (mg/L),Chlorophyll-a concentration (mg/m³),Biological Oxygen Demand (BOD) (mg/L),Sea Surface Temperature (SST) (°C),Total Suspended Solids (TSS) (mg/L),Water Current Speed (m/s),Quality_Index,Suitability,Predicted_Suitability
25,26,8.729626044068372,38.47625880611537,22.278511333134578,0.0657410464390592,2.7826872136964598,8.12261011305306,0.1147822304824435,0.1458181198345929,2.6379084594356907,6.295075902671865,0.6448808557902909,4.188307226251025,31.641576987910614,95.69564537106532,0.1750948146639452,26.853520733705118,0,0
24,30,9.909845952230723,28.964784975593723,21.331360213510017,0.0683056174623062,1.1617280419933786,7.802827455313344,0.0709534623950125,0.2257540164269834,8.696177045186644,8.86397797822985,0.8577333449768297,3.726702593436294,27.5001031270336,96.27164588164224,0.0647466354044706,22.74985792124273,0,0
39,32,6.049209974282047,13.898241168038236,11.535255393437112,0.0790037774710018,0.4005465067943071,7.843433638958586,0.064510557339645,0.4240501710875428,2.6312146359296085,8.647093127354797,2.278978134552958,1.826356448690369,29.563054633670312,75.2348236171878,0.1480410729132733,42.80997298648509,0,0
21,27,9.125653338330576,26.802750923301865,24.538984451179125,0.0653899004747678,2.136975561011986,7.974220927491612,0.1404381134665523,0.2064633544204706,2.730830922931493,8.796682020430522,1.1731683045338646,1.4419352802640746,30.19997261780077,89.54163856688295,0.1130446611170582,47.540105624044614,0,0
25,33,7.6014828845932705,33.42195559602703,3.466956276656114,0.0520968849481994,0.9684273994093384,8.32934104861246,0.1468816441483376,0.1860482388184163,5.419266303234522,8.303033830467873,0.6028289144398563,4.317962692019636,25.160315130254386,92.70965467711544,0.0767758793859652,26.95396577133797,0,0
30,24,6.867312980720867,31.25469092478392,6.469497240100683,0.0337454208874248,0.8796850474220979,7.888208972939867,0.1491892857319641,0.4301511911475887,3.0783826273558166,6.4065909364556175,0.3853179282702108,3.7820177440621134,31.712771423100723,56.040057686738095,0.0220033985582931,26.82818884033134,0,0
35,34,5.6118837866258895,15.16267687885778,11.397451643381528,0.0481216814097524,2.994134621118955,8.226536598276326,0.1289761773734634,0.4948329456023881,9.309356779541757,8.623505688384803,1.0492082476060949,3.300246235265473,27.411089142611555,66.6153721562655,0.4685056660386229,20.39948078023987,0,0
35,24,8.677528032437689,39.1725999712031,4.150608349939876,0.0128747720953283,2.5886028825772978,8.384019939691372,0.1163502069405257,0.3227522360591863,5.762271490105894,8.926738023748195,0.4947956770164827,1.757131459872984,26.32845225401857,47.68790481281931,0.4613068494072157,41.803414950656666,0,0
20,31,6.179287995718435,23.46440937239818,8.579839770971365,0.0621377552870939,1.2830196732667392,8.274340531614694,0.0845730252192998,0.2112194993333357,6.553207845236572,6.400285249099811,0.5534834763465901,3.4133798612470136,30.95495454209949,47.66416878567368,0.0347043327587829,18.371134457646857,1,0
28,32,6.857110009365229,14.77075011220784,25.244227523941703,0.0412168881564471,2.942757502667847,7.945767217012226,0.0671398312324752,0.2594263846400216,9.4248487158247,6.042223863945796,2.083263522994184,1.1252871408886391,29.920294979763906,13.458602678015316,0.0948114406819968,15.580977759587615,1,0
25,24,5.312711134486842,15.405872623844438,28.55104305812222,0.0114016260812531,1.9853283479157195,8.345019156247849,0.0578980599366231,0.1680521309534436,6.242105805106789,7.187665171128885,0.1572230774383753,1.4753565375758375,25.60720290836347,49.043931443632495,0.0783552310167688,33.391053526937256,0,0
35,26,9.006834579097596,12.947049765672414,10.528865961677331,0.0143754859057287,2.251865110451305,7.855864293905034,0.1193297468551492,0.404754911556301,4.828729167658548,5.74860877039572,0.4409044587137701,2.247560599217698,25.819312069637387,70.6140830361865,0.1477992378665435,23.711744534729966,0,0
39,25,8.668079150211563,13.66091482965546,9.836994262899951,0.0508395063312904,0.4526552521093656,8.332525144635849,0.132645365245498,0.4500483969529978,5.542801579801686,8.783324684463478,2.550250846552934,1.4822579832880014,25.523482791713587,88.51687091892609,0.473468233324949,41.43499599658313,0,0
23,24,6.497217552459434,13.753757714252409,9.776134445823628,0.0424942764266488,1.9359468668390916,8.184759425554121,0.1413765003303798,0.1106410254386255,4.547755404818443,8.702962529765678,1.0548060884143733,1.4797607354301432,31.420228045868456,39.93066571663164,0.0512435139144998,44.53454014559453,0,0
38,20,5.867400371329786,35.51414844282513,3.006045101207244,0.0533443022104508,2.7071695496835035,8.04818673883662,0.1379929563638373,0.3247925366505517,7.785835668844276,5.650615415048485,0.3550637242693141,3.903574642334542,30.190780958633432,21.94138419047645,0.1137187052322065,12.815513921638171,1,0
22,27,8.187766322351148,20.33812253342679,27.953657697271023,0.0436205981153949,1.9088568056540276,7.975687720042301,0.1499741272258092,0.1857021737372737,8.412845412904344,6.630960987718877,2.144413968040897,3.2788776261339425,27.348445441768924,83.04028216561535,0.049554419245628,15.635660242601418,1,0
38,24,7.480831920566097,10.925737129242174,7.983547963969196,0.0563192691836942,0.4886721935250762,8.02505964319101,0.0744064010967251,0.2363532061969428,8.333729340674171,8.324145253090743,1.144381894544236,3.13496792311066,27.540571454577368,70.65531264957329,0.4903888208357738,26.249255479953167,0,0
39,34,5.891262334523208,11.556858985552326,13.760114074279338,0.025338824526956,0.4357041341143414,8.105365068605572,0.126330761521221,0.413982246114603,9.821395313029662,7.644001195283412,0.2318474188942849,2.8097379804702,28.54547267342871,31.763753408852363,0.4600226194575325,15.81337854572762,1,0
39,20,9.955632159106518,16.401800439270687,26.0227425456216,0.0517503768237962,0.5039767822529515,8.38138071724938,0.0761245132453582,0.3553367002324359,8.15946748758949,7.976683988731276,0.4979229546956705,1.199201131577507,30.48427986006821,46.16671047344132,0.2187267857877575,34.24384805705235,0,0
28,29,8.736097938710188,29.95438582715216,22.47240564473768,0.0439282661855415,1.6086726854616735,8.359846591839688,0.1481905322286942,0.3618264764894393,8.85988202988976,8.588189552840763,1.8084373971002203,1.7225087046463097,31.82315860871131,94.4973798792092,0.1031872864067563,29.728080201577804,0,0
20,30,8.699931933428058,14.719788400054847,28.50916898486369,0.0118807357831454,0.2076286278906766,8.322402880928593,0.1397898104774252,0.4816375659609203,2.0014815623635425,8.704633322103472,2.704540992450328,3.5900310296049494,29.09165060806735,64.6598881828566,0.1185299652598697,40.883372848535885,0,0
27,19,9.75156376465296,13.56623173531216,23.885233417499173,0.0366337319845125,0.3339423254344144,8.053097901313592,0.0628515668444116,0.4100643714115748,4.899451289502165,6.5153984476887565,2.3999088966380264,1.545462615404965,28.1222612936727,24.255033506829243,0.2270896041924456,33.40115858401033,0,0
26,20,6.014681837874511,32.941574244288375,10.783782337457826,0.0174287909843696,2.049809976164308,8.214781061601137,0.0526158342323419,0.4214540588614773,7.900824768275377,5.694242720291276,1.6848965305499672,3.357523752036695,26.55941898187752,55.19336073732866,0.386429108954876,15.400746806362292,1,0
37,22,7.827749824607202,30.131658515797437,8.940454044395862,0.0471949782226886,2.098626090239798,8.34169758422158,0.1188330762332676,0.3126402996071574,6.797752088882219,8.651355432775901,1.3242499782896922,3.27104490192432,29.5740339347346,87.63011492714656,0.1397174530394898,32.961247741207345,0,0
27,28,9.898233575169415,23.059726643657086,21.536056611492203,0.0377044375762301,1.090261279164483,8.310257692607356,0.1104130628856535,0.1747123228649482,3.420576021052941,5.370221783444113,1.8941624562997084,4.884020734558568,29.79903803270778,70.43470030292154,0.1622880371419768,17.665687539092676,1,0
20,25,5.826470554850872,26.47929314440312,12.195157700293985,0.0529206337772112,0.7252683192048298,8.048596208412125,0.1435815624111145,0.2702253462873406,4.429864712708363,7.886753564912654,1.3870569488422344,4.533545948196089,29.796334249100543,85.82068684887906,0.3039727027881906,28.663667093493622,0,0
37,24,7.92905072985951,24.47501260706082,2.1752091887411664,0.0309768078689043,0.729599365462682,7.84537821830073,0.0584387947894987,0.3713677006854849,6.542624889378528,6.557547418670769,2.0696726205216107,1.4544094778959185,31.293854704623296,89.95162393427877,0.2962671244334737,27.087619935251567,0,0
29,32,7.932395460943535,25.20017946948237,3.732799647053307,0.0773471472915519,1.671878502032501,8.146238427135422,0.0759215333771986,0.3430836447327708,8.652786371528611,6.64622298618011,2.632407442649831,4.472593749016755,27.36674594400424,78.00501986417548,0.1996941377034194,9.1564655506316,0,0
22,34,8.488353137600376,21.61711813534288,16.990302353086236,0.0474944150411302,2.907805638502426,8.185576761126558,0.0518927640511463,0.2575911315668974,9.45993423822144,5.635031660448334,1.1813239589744955,1.516362646913224,30.209160337371262,75.60223798942708,0.0268404208916605,12.157765352650921,1,0
26,21,9.64808461437842,37.19716632016488,17.850006100548622,0.0532803559128351,0.528772069800913,8.309905562758214,0.0535892751188932,0.2061252427983365,8.000739302829112,8.690725736026447,2.540461556304877,3.531728714175956,30.31864834970224,41.1886962787172,0.2073236302536623,29.93492281356622,0,0
35,30,8.91290969925669,10.481855949430184,23.040682444861623,0.0576470661258016,2.828541175734656,7.975509012204618,0.1414857805920759,0.1672923372814732,8.743603121414479,5.0106726720371455,1.3501379348021223,3.880312642712009,29.55388485168568,89.88922573844754,0.460567386964381,3.3940743314153803,0,0
35,18,5.28068051708105,33.46513789273739,5.695028949470929,0.0566712070900312,0.630389853899139,7.9004822943300255,0.0852016582501878,0.3775381545089066,5.760767667612129,8.575234172866523,1.2638742349883354,1.6434139925971434,27.764065662010044,67.41814396538949,0.1536248207753957,40.91488736089164,0,0
39,33,9.263640099378556,13.73148493723973,16.369126345189805,0.0457679520131543,1.7455853032673658,8.027403499906919,0.091080900100968,0.358159469724994,5.118202556978299,8.535317293901942,0.1821406368863802,3.5306375037181588,29.25868951771568,86.66555291765222,0.1681878708238698,30.30876896483176,0,0
36,30,6.127706649628664,33.92642081611598,7.44453404408728,0.0400135003780278,1.1933223646803597,8.012145074179365,0.0518371654538104,0.3749489863031227,5.141668257153736,6.267854614792007,2.11630881396549,1.2098419716479762,25.281390838805137,42.48743103876446,0.0423110351490505,28.295477658051578,0,0
21,27,6.88457082368186,28.47735747030164,4.609491347755451,0.0137647374924164,2.898292944355295,7.879481372410713,0.0770521780171846,0.2490109811211179,6.928308226719657,7.817137079517102,2.4417573228300866,2.173064342971321,30.333270545315344,23.108688195792084,0.3113732497989542,29.160934455709675,0,0
20,29,7.308664068061911,35.29834272809207,13.493882233695528,0.0115460091710825,0.893271884105617,8.203369591507892,0.1304725983741431,0.204963129028298,2.993893644446472,6.011235645193262,2.024315066719826,4.684633975736467,25.69712053829837,39.91034621982901,0.426128758506186,21.853390824938003,0,0
35,19,7.404530003765348,12.925429769226923,6.573426146493603,0.0350572836172935,1.2590082060486856,8.105215164437626,0.1115490959666719,0.4038885314723701,6.63595346232209,8.035094249015753,0.5389467590366361,1.6869246516074767,27.777256480597213,50.97379126376643,0.1829322176156198,36.02202037849537,0,0
31,20,7.175901996276783,26.769419022993223,8.20989538938492,0.0333562623443584,2.9502943417807197,8.23267365366886,0.1253780601086415,0.4094589580221336,7.321062881469804,7.244478967150973,0.399551055902665,1.26107996980131,25.72533151365477,58.00666376309432,0.1277203231847943,31.765039418931547,0,0
24,27,9.686766471079322,25.032636407865912,10.89152823634605,0.0371386608387304,1.6557641344465723,8.01161467210184,0.0947213740793785,0.2822465495867362,5.511269921649911,6.200901816990633,1.761290379693765,2.7747127986218376,30.85952112073366,55.97282941403837,0.4787398085402907,22.856931008790898,0,0
28,30,8.155853229783531,26.028716556810277,4.4525563273665,0.061671778937579,0.8475576157915747,8.083545511826314,0.098281009332837,0.2494078656926965,6.865706179036602,7.759554928953614,1.3443835721082098,1.3066895278731598,29.836685841184902,85.75351887006528,0.2879101440487996,31.298710643001055,0,0
28,30,5.249210138914708,26.222037013993127,4.517654856071664,0.0699875090343367,2.13395432490028,8.326444407237089,0.0823071068405751,0.3807788800479227,3.7599957778930015,8.624389798575132,2.9066207155547223,2.422141460921634,29.77807518889829,25.30911215693529,0.1597102715089932,40.27143176884045,0,0
38,24,9.54695096004198,19.265032720220223,3.4156572628670907,0.0444653612463738,0.2435866261366512,8.282899690377883,0.0797673715592845,0.3752933109342597,7.403235497082352,7.285455878676629,1.2941844437024943,1.4726221997778173,25.92798582341594,89.97476413919063,0.360714579110229,29.81059479429365,0,0
35,31,8.901065317150511,24.467930837565767,19.54079655095396,0.05906059893878,1.838139902693828,8.021392567594654,0.1159763640453083,0.3050330507388546,4.589032996643832,6.014916797828469,0.1553879115409731,2.2426740236477865,29.61809698283419,60.44123841024973,0.2656765203972986,24.382038463465996,0,0
35,34,5.035146019068096,13.554770763052018,10.045148062249254,0.069888578640511,1.0908562640735169,8.312771415473087,0.0636982222309527,0.2834631837969481,2.6371328503121854,8.205488999501837,0.1988775237744837,4.113682446142816,29.0259383808256,62.50508833326149,0.2650939102334607,33.88748693977698,0,0
20,29,5.656747040724533,38.5740135006354,20.55829567787221,0.0755707189097443,2.169748150162451,8.21632592119297,0.1108583154639908,0.3234917774098156,5.88057588450539,5.69978405476412,2.152337625694083,1.4463815721951936,26.873000789647545,27.827175750409108,0.4131445752093519,23.609708836387085,0,0
30,27,9.613115290438948,36.38023060529584,23.25443411155788,0.0448077720613614,2.0352623640363103,8.337768931298273,0.146111826802164,0.1386354729978129,8.680188706973553,8.342770348770769,0.1902936399986517,4.739647178060835,27.48303864129161,99.74558151200053,0.0622743747660502,19.80420482670857,0,0
36,24,7.360302170984991,34.26369953690615,22.37081844630266,0.0224891267594447,0.464188097859466,8.042694638671145,0.1127396555315846,0.4807062064569307,3.179302269071867,8.020322648486719,2.9054647276821663,1.6212520805868254,25.19041756100833,60.94428156317659,0.3192709532425447,42.76579167179174,0,0
27,22,5.067013132160828,30.31457237373021,15.56295319682378,0.0175708510201349,2.320075772098688,8.073375369213121,0.0759550433273082,0.4163092254928137,7.6653593746845665,8.011771550734549,2.960374580258452,1.1355018576270002,28.872284445804105,13.99622190454273,0.288490152891141,34.01356017820096,0,0
23,18,6.41372844789381,28.750875582556173,21.426555595087528,0.0689474803738458,0.7095567092846544,8.223455430622192,0.079239102384774,0.2495711478827135,5.483724200575828,7.07138124874762,1.6931571991883791,4.959365527822275,26.48050672405851,81.67920799155938,0.4462531205645895,23.99308960419978,0,0
25,34,5.222974541864808,19.4964899580361,17.477346304940326,0.0529893223331262,1.0379842797905707,8.29250414202291,0.1205306642535927,0.325125044381452,4.001970602103495,8.562982367398885,0.3049457976158062,2.9290063692096977,27.00902173856439,45.68278858510488,0.378109574790587,35.94489086588185,0,0
27,20,5.181438113067511,34.49232354895092,8.05501478922281,0.0328077208813614,2.4757792150970186,7.941805645996926,0.1235436593892186,0.1189298120545685,7.495506845333624,7.352420792967992,1.668820267151954,3.2883016161417253,31.37330138319899,23.83085336514057,0.4829783158910035,24.618430461710993,0,0
39,30,6.378599265477761,25.04546384439201,7.84047429674942,0.0234215352173186,1.655924264341,8.196810083926197,0.0803496231789015,0.1164911255996241,7.941285749251371,8.670071874198282,2.6877815636403444,3.463618934666305,28.51971794386468,87.62678256040222,0.4804159434151782,26.52974082367008,0,0
22,31,6.378061693394727,12.12674727673856,10.298976192507936,0.0488848096118742,2.593828071131887,8.03519882633349,0.084534397792633,0.200319334044785,3.4391705498787104,7.186089831329671,2.071957979371819,4.1586738511220105,26.883097518710912,27.817592998147084,0.1205856957391581,27.040956624685,0,0
35,21,8.93563301300802,19.3858948256539,27.50247478715477,0.0508743502482794,0.7178024275454661,8.021221754402378,0.1491056508739087,0.3758806569458494,9.315557456449667,7.023862252080011,2.1879687699949004,4.247951876183672,29.189232307736464,92.869065087268,0.3654219272312068,13.822124427345166,1,0
22,22,9.87417326390556,38.05891295635983,17.327615530632325,0.024489552087154,1.862557471959973,8.214015494364393,0.0601952549580277,0.4408590991200046,8.009177951611527,5.889412076841258,0.3464125285535229,1.7757008972790955,26.411700044072468,49.76168413983449,0.2699563147687983,20.712713510631183,0,0
37,33,6.856035469449991,35.52040781814539,22.549350556052342,0.0695984023524031,0.3429938203899587,8.03230996449356,0.0904645028440099,0.3236743519919394,9.46700399313575,7.17914661612082,0.4088837473922242,1.9465469625341063,25.520769800349296,76.851175127473,0.1151549776554996,17.785724808979655,1,0
33,18,7.144434394305193,39.45717094229617,11.703645274863334,0.0158985056309095,1.964876881266086,8.007665100098645,0.0562447531197507,0.3128530958329409,4.536585750109528,5.562339324995588,0.4693114514900672,4.507332115785488,25.14634448080188,59.229626530466845,0.1054858502865263,19.85833514684638,0,0
37,31,9.223947181430107,28.839801478122943,13.416041578626306,0.0349265159616495,2.311348709549051,8.301533044875745,0.132107836199824,0.2609238135165864,9.514680125943894,8.478760805038181,2.7226928176168785,4.278070419002345,31.660703317633796,33.09641235237051,0.0497313272204803,17.92921121878946,1,0
21,32,6.340695100477567,17.425302194212357,5.515836201843039,0.0576269089633765,1.796299592538293,7.860765674298603,0.0592345838945432,0.1646391823832084,4.948141262707047,7.703567554833174,1.6249639451650586,3.4704775262158214,30.072275769001813,70.39811570463269,0.3998171854451576,27.263721251704776,0,0
22,26,5.78190902201724,14.884451490305914,6.79625881900677,0.029188425467344,0.8720713543465497,8.205535573698127,0.1174007356462711,0.147341640530635,2.431758091419134,8.974541793971767,2.3955677795396744,4.978796636499399,30.59963703804668,96.21212958011331,0.1690073425038046,38.453546412936575,0,0
28,34,5.232502932200328,10.593869750417632,18.375481687288698,0.0617907478620282,0.4464017634964287,7.809298945095714,0.1172855037809691,0.4710014205186302,7.628065152706727,5.962690999381147,2.7901638459749254,1.8633470725209955,31.52140092389408,64.36161969176604,0.3080745293513751,15.090384862905658,1,0
23,21,8.098497200997079,21.720463329578173,11.450909044746927,0.0652315991183694,1.904678639314676,7.900058561323615,0.1343036946927703,0.2833132865545092,6.78328793810666,8.508634417064556,2.4813120653419096,4.386576257330713,30.158392390462613,99.1565297439271,0.3400803438708458,27.189882473454126,0,0
20,29,7.809964237334034,15.742830414986276,24.479833851875288,0.0183374575113701,2.80981862884329,8.163996917865521,0.0898821526924057,0.3637782634862553,5.919149955073392,6.58101639907567,0.7518160198485326,2.65893054548056,29.857909488735235,33.879400060841625,0.1529201373089963,23.689262808084585,0,0
23,22,6.729602237508471,22.34966381370107,8.902557357863524,0.019838298959688,0.6989497715188185,8.225476314891562,0.1022126493432176,0.4657830603523765,2.257322162581051,6.86521195992759,2.635128476552465,1.1446106421651567,27.35794997854764,15.610733911850264,0.2340741969038849,42.58943262725027,0,0
20,22,6.575947605486795,38.04983295516296,29.328915560805708,0.0300531616421208,2.2315758324047863,7.812634670133792,0.0901541738005282,0.1360454531736578,6.996778012161235,8.442607549550468,0.8639840022507469,2.2856851112466825,25.72812076256572,12.891777950433797,0.2120356132607312,33.70381839197402,0,0
33,28,8.859288630908107,22.9162062852157,11.654893016892752,0.0462654015638292,2.6127080834222203,7.821855265981032,0.0800488758632639,0.4081925812476119,5.334676921782349,7.0872928997998095,0.6954856500832638,4.054204936237541,29.016057838573037,73.96190916029184,0.1254874453230545,21.8413857328921,0,0
39,24,6.183921546556928,28.16514299847629,10.733533355027744,0.0685571623532632,2.040870807946608,7.843983490868232,0.0772002573730989,0.3394548715319445,5.43457073574109,8.568120461639124,2.738869683490567,2.1045456652127754,31.66566099791021,67.15904837360739,0.3148214078452443,37.60766944580486,0,0
26,28,7.741602918632121,20.675642777776343,5.111840125296348,0.0750017817071446,0.8559579574477213,7.936899548250543,0.0706197079255202,0.3735573419110708,6.832871209206777,8.581585070573773,1.0540877465951095,3.2544663423932003,29.83565337014248,72.81784426059284,0.4117593394955573,28.63356579382613,0,0
36,19,9.4106780714103,20.003877807880315,26.50330524762532,0.031438752090323,0.1018197982225229,7.985839949367607,0.0836461162577212,0.1451432659774788,9.490775579768666,7.663397458400512,2.059661239976132,3.9861027286437865,26.237321603707343,26.313246246689346,0.207811252430954,19.168308606688775,0,0
35,21,9.139341876610864,12.163332787883055,5.951012632597831,0.0587334715210763,2.7608801943294,8.220272919254615,0.0954422319159541,0.1405060723949638,2.096500142579206,7.824851943860262,0.95987755041218,3.525558726457914,28.780816965539746,19.323743499773155,0.0137491103739968,40.687194843760885,0,0
31,25,8.938565077638543,16.162042254340882,17.27629941017786,0.023500939808273,2.317247964902348,8.041088075161017,0.124514480982782,0.4490296077190578,2.274333426484339,5.135885285331804,1.5794017715401654,1.968395829305376,28.45734195736549,58.86895633717649,0.3299249716670387,29.12418738242373,0,0
38,30,8.12212723235864,21.443231242399342,4.95656328734592,0.0164900367567188,0.3293204608322795,7.845781472504448,0.0713567300336192,0.3030546890625389,7.6187074728148945,8.36983091084315,2.036254457924032,2.7302970600134024,28.593960535539324,38.260713274616045,0.3332544403845259,26.707755115253143,0,0
33,31,7.472405656475464,39.46148611047887,3.2682500211661685,0.0472556012399335,1.3977583801285736,8.239620110322484,0.0510672287848834,0.423186275704303,4.232681089210268,6.863775803719939,0.1761447745487275,2.0214625060812,26.147915803712092,34.42735067677053,0.3297378953949969,31.02085986542729,0,0
25,28,5.724825361899085,32.00460239476311,16.98426534304981,0.0170965889728904,0.1461687750621159,7.801747030700273,0.1321649333880072,0.1500312907265301,3.618217448725352,7.827277780040576,2.11807623726785,1.450218029462063,29.239572902751178,30.81132436519326,0.1353088401190392,39.759972072890854,0,0
32,19,8.625778637755573,13.48572869576338,4.296663185921184,0.065432392665701,1.886930599116532,7.805651913583467,0.0559480163108389,0.1165997217542846,4.161991000493713,6.95716063001505,0.8325257700454869,3.718962231425483,28.426144390798772,92.47285960681562,0.1312141515710427,29.83546912390016,0,0
38,26,5.955953507323945,33.42987680844975,2.9782988993676764,0.0668100403046083,2.8864053095325466,8.285275783915617,0.1110907522158396,0.2126038483089502,6.037128447584602,5.763795435501772,2.877341910318813,2.041132788660094,28.42080336588303,46.54395181892117,0.4804328217580221,23.251922270969548,0,0
21,20,6.543493716865976,28.033080868729847,2.840597300174013,0.014011721700734,2.120588963312673,8.181680200636839,0.1293895655194517,0.3241407896079847,6.930163913673533,6.671993038902149,2.8784528440035264,2.197651120986531,26.33541906411704,75.49801455957261,0.2200931387747169,26.787165589728502,0,0
34,22,9.836780888941377,19.75761717773656,16.129332689015477,0.0595198392613352,0.8950757092496703,8.318058008713061,0.1351003766797249,0.3082282177196693,9.67503883509558,5.376678792988949,0.2415839215835729,2.041572054444088,27.935428957481346,91.30602168037213,0.3870383372793808,13.22901251560788,1,0
20,22,5.915077221173636,38.23817344725555,5.283844138412461,0.0598244561493664,1.0281645079673438,8.350176667861493,0.1277204247350852,0.2567086968048012,3.6648799713640594,6.069318193450707,0.9481746963483166,4.011171684781754,29.15756210701023,30.80177772453983,0.4129966410779741,25.717255701583085,0,0
24,32,5.110175801487521,37.44193344869511,6.733729796312055,0.0728848692617365,2.313135167462128,8.398084627607313,0.0769052228742162,0.3308489079657769,4.489548819751556,7.521833188969698,2.3802186911416534,2.4628634287161884,31.043415731661423,17.74490902174911,0.4864238562199431,32.326802745543404,0,0
35,34,8.600040198315565,10.344419792481336,11.85054017948987,0.0507880302588208,2.426522619781831,7.892210481484348,0.1311889643568316,0.3809670112601458,8.159938249749633,7.119642434243797,2.2820818186993543,3.9054280708563303,26.11415316662058,14.99191275385444,0.1997582880138625,12.902541323490038,1,0
23,20,5.444201225437822,39.3131269915472,16.19830787368747,0.018499043385348,1.311863590191068,7.959612826037281,0.055275661483209,0.4938577477493465,6.153813953516222,8.873725103569878,0.6706913874162183,3.188984168401149,28.14465991543141,97.5958344945264,0.0250231501735966,35.30579802928909,0,0
22,34,8.418770527885213,13.093640872242274,19.86125248748292,0.0604792650149776,0.2290762139008968,8.154489524937304,0.0956938849898249,0.1553061375507484,9.945808538244393,8.548674753178364,1.9634817558331683,3.1731499028539494,28.0247202818814,37.227388708424144,0.0835094872770324,19.648483005568117,0,0
36,27,7.725527641303499,26.433540831499585,29.58488754253889,0.022864926557553,0.9384964834144068,8.103463700321527,0.1442157917029993,0.2718948035719114,2.092577590042162,6.036901948580633,1.4284398000596186,4.903408317374355,28.86330852946621,72.41625312174723,0.2853871807260818,23.71082140406463,0,0
36,20,9.902584110005533,39.36872521123313,23.50415218876987,0.0329869849731623,1.408727013815156,7.810792878943432,0.1387859349735552,0.2699322946573245,4.396741244681725,5.489354303848565,2.3976408646596163,2.468249822843805,30.8325523996005,10.8021505754574,0.0872536915761366,25.26287469415766,0,0
31,34,6.137047479306895,26.664862723175805,14.162121947954097,0.0441048404845339,0.439250834517247,8.359662767943657,0.0602264280997116,0.2668212814811682,6.985294029956639,8.76961145902796,0.1699850582084054,1.8307363815903903,30.616523856877347,26.9768359104389,0.3707894578306462,33.73060536980301,0,0
33,20,7.0198893816327415,15.69445908916468,14.500373810303364,0.0117335414303305,1.4144756361895618,7.846996233089531,0.124412668571437,0.3655193568170674,5.754319287499863,6.8445671115228,1.870194396205656,4.647167761466409,25.70030299101008,72.0346944215453,0.0282439764088093,20.866107155336497,0,0
25,20,7.712729016977114,27.46549690277769,19.325618157148146,0.0274173318913952,2.574209855547621,8.212931351644642,0.1305792865958234,0.295931224218689,2.932823731430406,6.244667859085743,2.21894883549564,1.699357157262293,31.53796756673672,15.929842538370954,0.1371491313865621,36.919733642513854,0,0
22,23,8.958499942266759,16.133217218486404,20.63022583572932,0.0385522725955096,1.7858309572026547,8.271004101724957,0.0771388188236764,0.3069730239251852,4.942296683844509,6.961432140660749,2.98081972488314,4.337691383377379,25.772900762721115,52.1659044927842,0.3507720304603594,25.15939024782306,0,0
28,30,7.744193283600294,25.591127886834528,16.019905923426798,0.0295745422945244,0.3288965796113957,8.27717270942861,0.0971608570741092,0.2729423968587059,2.2035771463603124,8.090976578185648,2.068466913286856,1.6008595818677032,29.44199355973965,69.6324937936554,0.1351963838771412,44.796901448945235,0,0
24,32,8.064500804309747,12.22126653737044,20.05611423881944,0.0195459229227296,0.6558468246077955,7.881296711357307,0.1210987941463682,0.496679784407425,7.141968368602235,5.673541193212218,0.7723509539949022,3.634897336909625,29.70684405516903,78.93623541749656,0.3670926274699874,9.850943537545227,0,0
36,26,6.130735257949704,28.164480076432135,2.6589098435947656,0.0609608580457338,1.476178615459813,8.068541970304784,0.0939041488821147,0.4710245395276169,9.14194034397084,8.069983334037229,0.4137399651521124,1.6021632530581442,29.759142410561616,50.84343223519334,0.4979732989610439,26.79993704207008,0,0
33,21,9.2345936404428,25.503698173844747,14.029440189111636,0.0669203358617589,1.148312734483255,8.297657322260388,0.0612796918866576,0.2230896757457484,9.078992990267672,7.997787151735462,1.9586586464678184,4.692343276957718,26.857458201727734,66.72556355467087,0.4005711381700608,19.424519780305936,0,0
22,31,7.143152734852379,32.2048410628439,9.81026613005735,0.0280235283300607,1.1403083566836865,7.981607526227252,0.1205882444681721,0.1446375699066668,7.596355790124372,7.157392819363519,1.6172308958028263,3.260033130611325,27.312415642354942,58.56180666058552,0.1774993747928912,19.173417865525295,0,0
20,22,5.704798137608846,28.92101413476355,5.616884466807091,0.0642093646224412,1.6348755996164115,8.080649205224798,0.1411638689735303,0.4359058896154412,5.72616156398342,8.463369154998327,2.707521336490548,2.3170953565603503,28.84073812604578,14.7075194874989,0.451290031307848,36.709256313932784,0,0
20,28,6.080452265926537,30.693365477443635,18.88938063721069,0.0454680053597802,2.410898553800954,8.078130850731194,0.1273800748569034,0.2170435576158582,3.0953505919653037,7.381916026662692,1.5782531051236,2.484768944583976,25.142173274833457,25.512572429683747,0.3652533439791829,35.933223900339456,0,0
22,26,5.487812551196499,14.318257407166923,16.66081532027313,0.0699200752425207,1.0888030340412056,8.33270275355573,0.0858362535657828,0.2431139703367065,4.728136744953624,6.797372210007286,1.2704094652189282,3.820080139475247,28.93501118156003,12.86249781104572,0.0214279424657107,25.748875915048924,0,0
